carrier_phase_1_N,carrier_phase_1_W,carrier_phase_1_x,carrier_phase_2_N,carrier_phase_2_W,carrier_phase_2_x,"carrier_Kx(1,2)",solute_phase_1_N,solute_phase_1_W,solute_phase_1_x,solute_phase_2_N,solute_phase_2_W,solute_phase_2_x,"solute_Kx(1,2)",solvent_phase_1_N,solvent_phase_1_W,solvent_phase_1_x,solvent_phase_2_N,solvent_phase_2_W,solvent_phase_2_x,"solvent_Kx(1,2)",COSMO_name,file_name,SMILES,Density,T_boil,Phase,Pareto,carrier_phase_1_W_norm,carrier_phase_2_W_norm,solute_phase_1_W_norm,solute_phase_2_W_norm,solvent_phase_1_W_norm,solvent_phase_2_W_norm,Selectivity
0.31800723,5.72900332,0.05445186,50.59129771,911.41861981,0.97889038,17.97730209,0.01980227,1.78375505,0.00339071,1.09034287,98.21624495,0.02109703,6.22066282,5.50234419,1662.04585961,0.94215743,0.0006504,0.19646039,1.2585e-05,1.3357e-05,"1,1,1,4,4,4-hexafluoro-2,3-bis(trifluoromethyl)-butane","LIQEX_1,1,1,4,4,4-hexafluoro-2,3-bis(trifluoromethyl)-butane_tc40.0_W1100.0.tab",C(C(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,1.66224232,363.144460256784,1,False,0.007344551293961883,0.992655448706134,0.018852537994353925,0.9811474620056461,0.46609335170634,0.00017427149520469383,0.01150798670039204
0.03150993,0.56766156,0.00670563,50.87779501,916.57996156,0.97866922,145.94909767,0.00140769,0.12680238,0.00029957,1.10873745,99.87319762,0.02132732,71.19570473,4.6661066,1540.35066663,0.9929948,0.00017968,0.05931337,3.4562e-06,3.4805e-06,"1,1,1,4,4,4-hexafluoro-2,3-dimethyl-2,3-bis(trifluoromethyl)butane","LIQEX_1,1,1,4,4,4-hexafluoro-2,3-dimethyl-2,3-bis(trifluoromethyl)butane_tc40.0_W1100.0.tab",CC(C(C)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,1.54040998,362.3117004728643,1,False,0.0006092558210776805,0.9993907441658808,0.001286296125826753,0.9987137038741731,0.4222792079685459,5.261428451643261e-05,0.0006770403047490725
2.69860488,48.61624129,0.29032338,48.21070006,868.53138183,0.98157527,3.38096865,0.22986904,20.706215,0.02472995,0.8802761,79.293785,0.01792252,0.72474193,6.366695,1337.75789248,0.68494667,0.02466621,5.18281752,0.00050221,0.00073321,"1,1,1,4,4,4-hexafluoro-2,3-dimethylbutan-2-ol","LIQEX_1,1,1,4,4,4-hexafluoro-2,3-dimethylbutan-2-ol_tc40.0_W1100.0.tab",C[C@@H]([C@@](C)(C(F)(F)F)O)C(F)(F)F,1.34294071,402.7048878548305,1,False,0.06331027361494386,0.9366897263728329,0.21945966108690346,0.7805403389130965,0.34933935956955997,0.0045974540035182065,0.1561493874719596
0.08154107,1.46898884,0.01240383,50.82776387,915.67863429,0.9786856,78.90214017,0.00714582,0.64368336,0.001087,1.10299932,99.35631664,0.02123819,19.53842788,6.48517692,1258.89395423,0.98650917,0.00395823,0.76836577,7.6215e-05,7.7258e-05,"1,1,1,4,4,4-hexafluoro-2,3-dimethylbutane","LIQEX_1,1,1,4,4,4-hexafluoro-2,3-dimethylbutane_tc40.0_W1100.0.tab",C[C@@H]([C@@H](C)C(F)(F)F)C(F)(F)F,1.25966232,357.58125904315386,1,False,0.0017854432992289106,0.9982145567007944,0.006766027971107136,0.9932339720288929,0.3209458311022368,0.0006815841098601933,0.004980584671878225
0.25444696,4.58394435,0.03884403,50.65485799,912.56367878,0.97891778,25.201364,0.02087341,1.88024164,0.00318655,1.08927173,98.11975836,0.02105045,6.60504573,6.27515726,1569.18339726,0.95796942,0.0016438,0.41105274,3.1767e-05,3.3161e-05,"1,1,1,4,4,4-hexafluoro-2-(trifluoromethoxy)butane","LIQEX_1,1,1,4,4,4-hexafluoro-2-(trifluoromethoxy)butane_tc40.0_W1100.0.tab",C([C@H](C(F)(F)F)OC(F)(F)F)C(F)(F)F,1.56959445,373.8467448398279,1,False,0.00585030602685009,0.9941496939732264,0.019875443963665296,0.9801245560363346,0.4326599089086688,0.000364627120401939,0.014025137936815205
0.29548704,5.32329485,0.04235635,50.6138179,911.82432828,0.97896462,23.11268765,0.02625634,2.36512709,0.00376369,1.08388879,97.63487291,0.02096441,5.56942473,6.65447288,1557.56834974,0.95387996,0.00366926,0.85884026,7.097e-05,7.4402e-05,"1,1,1,4,4,4-hexafluoro-2-(trifluoromethyl)-butane","LIQEX_1,1,1,4,4,4-hexafluoro-2-(trifluoromethyl)-butane_tc40.0_W1100.0.tab",C(C(C(F)(F)F)C(F)(F)F)C(F)(F)F,1.55842719,341.5672988578861,1,False,0.00681512182612874,0.9931848781739603,0.025015974075023057,0.9749840259249769,0.42847812202702734,0.0007618401306752499,0.01820085224889432
0.29625826,5.33718852,0.04070304,50.61304668,911.8104346,0.97909798,24.05457248,0.03833024,3.45272343,0.00526621,1.0718149,96.54727657,0.02073402,3.93764353,6.9439413,1361.6473888,0.95403076,0.00868458,1.7029712,0.000168,0.0001761,"1,1,1,4,4,4-hexafluoro-2-methoxybutane","LIQEX_1,1,1,4,4,4-hexafluoro-2-methoxybutane_tc40.0_W1100.0.tab",CO[C@@H](CC(F)(F)F)C(F)(F)F,1.36335036,367.0282889934696,1,False,0.0068332523776411325,0.9931667476093986,0.03654616483404149,0.9634538351659584,0.35794033878621645,0.0015106323072464941,0.029712912456400356
0.45855822,8.26107482,0.06627354,50.45074673,908.88654831,0.9789398,14.77112998,0.0256559,2.31104047,0.00370794,1.08448923,97.68895953,0.02104329,5.67598569,6.43496083,1596.17212486,0.93001852,0.00087135,0.21613514,1.6908e-05,1.818e-05,"1,1,1,4,4,4-hexafluoro-3-(trifluoromethyl)butan-2-one","LIQEX_1,1,1,4,4,4-hexafluoro-3-(trifluoromethyl)butan-2-one_tc40.0_W1100.0.tab",C(C(=O)C(F)(F)F)(C(F)(F)F)C(F)(F)F,1.59638826,343.00675756594785,1,False,0.010648779245526383,0.9893512207546126,0.02444257287535504,0.975557427124645,0.4423767100526622,0.0001917241179885419,0.013793793629828658
0.64979851,11.70633076,0.08531058,50.25950643,905.44129237,0.98090981,11.49858934,0.14532378,13.09052123,0.01907923,0.96482135,86.90947877,0.01883032,0.98696851,6.82173514,1330.96601733,0.89561019,0.01331473,2.59779267,0.00025986,0.00029016,"1,1,1,4,4,4-hexafluoro-n-methylbutan-2-amine","LIQEX_1,1,1,4,4,4-hexafluoro-n-methylbutan-2-amine_tc40.0_W1100.0.tab",CN[C@@H](CC(F)(F)F)C(F)(F)F,1.33356381,383.2066136892021,1,False,0.015144667682026549,0.9848553323181712,0.13872161637229158,0.8612783836277085,0.34689406829071584,0.002304389868323429,0.12357694869026503
0.70329432,12.67007507,0.07609056,50.20601062,904.47754806,0.97967038,12.8750264,0.09320274,8.39554545,0.01008376,1.0169424,91.60445455,0.01984361,1.9679827,8.44636249,1520.75796636,0.91382569,0.0249072,4.48451364,0.00048601,0.00053185,"1,1,1,4,4,4-hexafluorobutan-2-one","LIQEX_1,1,1,4,4,4-hexafluorobutan-2-one_tc40.0_W1100.0.tab",C(C(=O)C(F)(F)F)C(F)(F)F,1.52524248,370.98062398634727,1,False,0.016402306294231315,0.9835976937059828,0.08894766590793882,0.9110523340920611,0.4152252121218704,0.003978018727027399,0.0725453596137075
0.11014607,1.98431717,0.01355369,50.79915887,915.16330596,0.97871116,72.2100516,0.0072667,0.65457198,0.00089418,1.10287844,99.34542802,0.02124837,23.76309105,8.00923566,1554.05121305,0.98555213,0.00210025,0.40751695,4.0464e-05,4.1057e-05,"1,1,1,4,4,4-hexafluorobutane-2,3-dione","LIQEX_1,1,1,4,4,4-hexafluorobutane-2,3-dione_tc40.0_W1100.0.tab",C(=O)(C(=O)C(F)(F)F)C(F)(F)F,1.55445873,320.0786602459523,1,False,0.0024579212573825624,0.9975420787426496,0.006881464058086303,0.9931185359419136,0.4272118408477333,0.0003614906734781965,0.00442354280070374
0.17785642,3.2041411,0.0205928,50.73144852,913.94348203,0.97866648,47.52475882,0.01821922,1.64115698,0.00210948,1.09192591,98.35884302,0.02106447,9.98564057,8.44074891,1401.71573238,0.97729772,0.01394673,2.31606762,0.00026905,0.0002753,"1,1,1,4,4,4-hexafluorobutane","LIQEX_1,1,1,4,4,4-hexafluorobutane_tc40.0_W1100.0.tab",C(CC(F)(F)F)C(F)(F)F,1.4040318,322.57376128143363,1,False,0.004049731095885646,0.9959502689041673,0.017340779551908395,0.9826592204480915,0.372366218083174,0.0020544837182371136,0.013291048456022749
0.67694696,12.19541877,0.08011538,50.23235798,904.95220436,0.98008973,12.23396572,0.1084193,9.76622796,0.01283122,1.00172583,90.23377204,0.0195448,1.52325901,7.66428383,1533.2799394,0.9070534,0.01873153,3.7473406,0.00036547,0.00040293,"1,1,1,4,4,5,5-heptafluoro-3-oxa-pentane","LIQEX_1,1,1,4,4,5,5-heptafluoro-3-oxa-pentane_tc40.0_W1100.0.tab",C(F)(F)(F)COC(F)(F)C(F)F,1.53702728,362.0691098114464,1,False,0.015782903321666684,0.9842170966785393,0.10347900463086077,0.8965209953691392,0.4197335210634201,0.003324104293881232,0.08769610130919409
0.07412027,1.33530065,0.01264745,50.83518467,915.81232248,0.97873164,77.38584406,0.00612977,0.55215907,0.00104595,1.10401537,99.44784093,0.02125565,20.32275903,5.78023981,1307.11918741,0.9863066,0.00066041,0.14934259,1.2715e-05,1.2891e-05,"1,1,1,4,4,5,5-heptafluoroheptane","LIQEX_1,1,1,4,4,5,5-heptafluoroheptane_tc40.0_W1100.0.tab",CCC(C(CCC(F)(F)F)(F)F)(F)F,1.30726853,404.1887748436629,1,False,0.0016109868298156,0.9983890131702056,0.005795729999358055,0.9942042700006418,0.3383084503363787,0.00013247532550470797,0.004184743169542455
0.24150533,4.35079674,0.03541533,50.66779961,912.79682638,0.97891013,27.64099677,0.02127972,1.91684121,0.00312054,1.08886542,98.08315879,0.02103706,6.74043713,6.55644694,1521.57001,0.96146413,0.00273354,0.63438,5.2813e-05,5.4929e-05,"1,1,1,4,4-pentafluoro-2-(trifluoromethoxy)butane","LIQEX_1,1,1,4,4-pentafluoro-2-(trifluoromethoxy)butane_tc40.0_W1100.0.tab",C([C@@H](C(F)(F)F)OC(F)(F)F)C(F)F,1.52220439,378.06327426003367,1,False,0.005546059938300671,0.9944539400487222,0.020263455589189936,0.9797365444108099,0.4155175736843371,0.0005627311078035762,0.014717395650889264
0.33872486,6.10223803,0.04418685,50.57058008,911.04538509,0.97919533,22.16237319,0.05109364,4.60242886,0.00666519,1.0590515,95.39757114,0.02050636,3.07673198,7.27592046,1295.84852998,0.94914796,0.01540643,2.74390002,0.00029831,0.0003143,"1,1,1,4,4-pentafluoro-2-methoxybutane","LIQEX_1,1,1,4,4-pentafluoro-2-methoxybutane_tc40.0_W1100.0.tab",CO[C@@H](CC(F)F)C(F)(F)F,1.29859243,387.8663086702147,1,False,0.007831604112682076,0.9921683958743707,0.04873480728991745,0.9512651927100825,0.3342506548510745,0.002433995401582945,0.04090320317723537
0.07379416,1.32942579,0.01201601,50.83551078,915.81819734,0.9787274,81.45233232,0.00689633,0.62120944,0.00112294,1.10324881,99.37879056,0.02124066,18.91644888,6.06063177,1152.45878761,0.98686106,0.00165898,0.31546239,3.194e-05,3.2365e-05,"1,1,1,4,4-pentafluoro-2-methylhexane","LIQEX_1,1,1,4,4-pentafluoro-2-methylhexane_tc40.0_W1100.0.tab",CCC(C[C@@H](C)C(F)(F)F)(F)F,1.15277425,393.8640687785857,1,False,0.0016033204283638525,0.9983966795716571,0.006527769919684381,0.9934722300803155,0.2826257826693366,0.0002798330406638985,0.0049244494913205285
0.14300178,2.57622347,0.01902555,50.76630316,914.57139965,0.97879098,51.44613559,0.01566619,1.4111841,0.00208429,1.09447895,98.5888159,0.02110191,10.12506599,7.35763575,1310.40210326,0.97889016,0.00555548,0.98943674,0.00010711,0.00010942,"1,1,1,4,4-pentafluoro-4-methoxybutane","LIQEX_1,1,1,4,4-pentafluoro-4-methoxybutane_tc40.0_W1100.0.tab",COC(CCC(F)(F)F)(F)F,1.31139154,374.18784320877455,1,False,0.0032303296752203376,0.9967696703117723,0.014902713995526643,0.9850972860044733,0.3394904045566627,0.0008776866396442766,0.011672384320306307
0.02800027,0.50443399,0.00517322,50.88130467,916.64318914,0.97866126,189.1789792,0.00075452,0.06796589,0.0001394,1.10939062,99.93203411,0.02133824,153.07100092,5.38378477,1583.08884332,0.99468738,2.5801e-05,0.00758668,4.9626e-07,4.9891e-07,"1,1,1,4,5,5,5-heptafluoro-4-(trifluoromethyl)-2,3-pentanedione","LIQEX_1,1,1,4,5,5,5-heptafluoro-4-(trifluoromethyl)-2,3-pentanedione_tc40.0_W1100.0.tab",C(=O)(C(=O)C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)F,1.58309643,351.20568524899306,1,False,0.0005267469724517625,0.9994732530275552,0.000662539012694982,0.999337460987305,0.43766631218140206,6.729767131101359e-06,0.00013579204024321949
0.42485106,7.65382949,0.05316467,50.48445388,909.49379364,0.97942741,18.4237648,0.07567165,6.81637494,0.00946934,1.03447348,93.18362506,0.02006938,2.11947067,7.49070636,1199.34088344,0.93736599,0.02593781,4.15291656,0.00050321,0.00053684,"1,1,1,4-tetrafluoro-2-methoxybutane","LIQEX_1,1,1,4-tetrafluoro-2-methoxybutane_tc40.0_W1100.0.tab",CO[C@@H](CCF)C(F)(F)F,1.2034938,379.5266879298739,1,False,0.009856354152932035,0.9901436458471967,0.07220603433779542,0.9277939656622045,0.2995048296976135,0.003683873248509731,0.062349680184863386
0.16675734,3.00418749,0.02062474,50.7425476,914.14343563,0.97859579,47.44760939,0.02159258,1.94502276,0.00267059,1.08855256,98.05497724,0.02099329,7.86165419,7.89695736,1138.03912541,0.97670467,0.02130748,3.07064459,0.00041093,0.00042073,"1,1,1,4-tetrafluoro-2-methylbutane","LIQEX_1,1,1,4-tetrafluoro-2-methylbutane_tc40.0_W1100.0.tab",C[C@@H](CCF)C(F)(F)F,1.14110977,352.3369131483953,1,False,0.0037888015339920624,0.996211198453008,0.02056222328032139,0.9794377767196786,0.2774342452157162,0.0027238364276127875,0.016773421746329325
0.25083434,4.51886196,0.0357869,50.6584706,912.62876117,0.97888482,27.35514545,0.0344336,3.10172041,0.00491269,1.07571154,96.89827959,0.02078621,4.22925244,6.72384211,1305.22332494,0.9593004,0.01702446,3.30476506,0.00032897,0.00034293,"1,1,1,4-tetrafluoro-3,3-bis(fluoromethyl)butane","LIQEX_1,1,1,4-tetrafluoro-3,3-bis(fluoromethyl)butane_tc40.0_W1100.0.tab",C(C(CF)(CF)CF)C(F)(F)F,1.30852809,402.2868175120504,1,False,0.0057653767299512375,0.994234623270124,0.03282499400186347,0.9671750059981364,0.3376258794908621,0.002931514606440331,0.027059617271912233
0.19452697,3.50446642,0.02377684,50.71477797,913.64315671,0.97873738,41.16358765,0.02631542,2.37044863,0.00321651,1.08382972,97.62955137,0.02091668,6.50233129,7.96052034,1147.19925508,0.97300665,0.01792551,2.58326492,0.00034594,0.00035554,"1,1,1,4-tetrafluoropentane","LIQEX_1,1,1,4-tetrafluoropentane_tc40.0_W1100.0.tab",C[C@@H](CCC(F)(F)F)F,1.14978252,364.9783445065396,1,False,0.0044416407702003525,0.9955583592298576,0.025072390568050006,0.9749276094319499,0.28073218351706036,0.002291502927414495,0.020630749797849655
0.22262127,4.01059427,0.02696819,50.68668367,913.13702885,0.97875392,36.29278019,0.03193382,2.87654449,0.00386844,1.07821132,97.12345551,0.02082013,5.3826182,8.00040203,1152.94664842,0.96916337,0.02205834,3.17885158,0.00042594,0.0004395,"1,1,1,5-tetrafluoropentane","LIQEX_1,1,1,5-tetrafluoropentane_tc40.0_W1100.0.tab",C(CCF)CC(F)(F)F,1.1561255,375.8236296680578,1,False,0.005102112557444609,0.9948978874295725,0.03043778358523273,0.9695622164147671,0.28280142809238046,0.0028198221849436616,0.02533567102778812
0.02882122,0.51922365,0.0034336,50.88048372,916.62839947,0.9786245,285.01498773,0.00141608,0.12755847,0.0001687,1.10872905,99.87244153,0.02132506,126.40632934,8.36364601,1567.14962695,0.9963977,0.00262244,0.49138305,5.0439e-05,5.0622e-05,"1,1,1-trichloro-2,2,2-trifluoroethane","LIQEX_1,1,1-trichloro-2,2,2-trifluoroethane_tc40.0_W1100.0.tab",ClC(Cl)(Cl)C(F)(F)F,1.56764101,311.6845141366045,1,False,0.0005460467465561412,0.9994539532404015,0.001294311840490694,0.9987056881595092,0.43192768685034444,0.0004358846763322343,0.0007482650939345528
0.02290085,0.41256615,0.00335708,50.8864041,916.73505697,0.97865677,291.52169449,0.00098154,0.0884156,0.00014389,1.1091636,99.9115844,0.02133164,148.25669129,6.79776791,1613.68103955,0.99649903,0.00060257,0.14304045,1.1589e-05,1.1629e-05,"1,1,1-trichloro-2,2,3,3,3-pentafluoropropane","LIQEX_1,1,1-trichloro-2,2,3,3,3-pentafluoropropane_tc40.0_W1100.0.tab",ClC(C(C(F)(F)F)(F)F)(Cl)Cl,1.61382408,330.5953852011794,1,False,0.0004068639893772896,0.9995931359975785,0.0008793373307792509,0.9991206626692206,0.4486804767515367,0.00012688496871994577,0.0004724733414019613
0.21470022,3.86789406,0.02846903,50.69460472,913.27972907,0.9788576,34.38308453,0.02118102,1.90795091,0.00280858,1.08896411,98.09204909,0.02102671,7.48770478,7.30565471,1602.81315611,0.96872239,0.00599167,1.31453389,0.00011569,0.00011943,"1,1,1-trichloro-2,2,3,3-tetrafluoropropane","LIQEX_1,1,1-trichloro-2,2,3,3-tetrafluoropropane_tc40.0_W1100.0.tab",C(C(F)(C(Cl)(Cl)Cl)F)(F)F,1.60412769,361.0443102132155,1,False,0.004915895848091763,0.9950841041519725,0.020169204761805854,0.9798307952381942,0.44476769272526867,0.0011660663103925236,0.01525330891371409
0.16569617,2.98507017,0.02104186,50.74360877,914.16255296,0.97875872,46.51502021,0.01954328,1.76042536,0.00248181,1.09060186,98.23957464,0.02103587,8.47532781,7.6893574,1548.65998441,0.97647633,0.01064927,2.14479559,0.00020541,0.00021035,"1,1,1-trichloro-2,2,3-trifluoropropane","LIQEX_1,1,1-trichloro-2,2,3-trifluoropropane_tc40.0_W1100.0.tab",ClC(C(CF)(F)F)(Cl)Cl,1.55080478,383.0218776493823,1,False,0.0037638543778382954,0.9962361456222109,0.01860520746724976,0.9813947925327502,0.4252708269032048,0.001902555681895411,0.014841353089411462
0.39120428,7.04767182,0.04075986,50.51810066,910.09995131,0.97899258,24.01848484,0.05231498,4.71244545,0.00545074,1.05783015,95.28755455,0.02049974,3.76116904,9.15426342,1550.6032717,0.9537894,0.02619739,4.4374683,0.00050768,0.00053228,"1,1,1-trichloro-2,2-difluoroethane","LIQEX_1,1,1-trichloro-2,2-difluoroethane_tc40.0_W1100.0.tab",C(C(Cl)(Cl)Cl)(F)F,1.55504074,345.81990448617626,1,False,0.009065348402790614,0.9909346515973279,0.049901152028956126,0.9500988479710437,0.42597047219372897,0.003936286833470536,0.04083580362616551
0.46475845,8.37277398,0.0481485,50.4445465,908.77484915,0.97923913,20.33785611,0.07080274,6.37779122,0.00733509,1.0393424,93.62220878,0.02017591,2.75073824,9.11704407,1471.62959171,0.94451641,0.03013346,4.86399829,0.00058496,0.00061932,"1,1,1-trichloro-2,3-epoxypropane","LIQEX_1,1,1-trichloro-2,3-epoxypropane_tc40.0_W1100.0.tab",O1[C@@H](C(Cl)(Cl)Cl)C1,1.47649359,436.7984167898672,1,False,0.010794541119406436,0.9892054588807345,0.06755637364162212,0.9324436263583777,0.3975374332062887,0.004314643205036553,0.056761832522215686
0.2889028,5.20467751,0.02864931,50.62040214,911.94294562,0.97858933,34.15754057,0.04047091,3.64555109,0.00401333,1.06967423,96.35444891,0.02067885,5.15290966,9.75473718,1476.82289507,0.96733736,0.03785559,5.73116493,0.00073182,0.00075653,"1,1,1-trichloro-2-fluoroethane","LIQEX_1,1,1-trichloro-2-fluoroethane_tc40.0_W1100.0.tab",ClC(Cl)(Cl)CF,1.48255406,365.73463718413785,1,False,0.006660332069848859,0.9933396679302382,0.03859043403727837,0.9614095659627215,0.39940718774890566,0.005083869358286632,0.03193010196742951
4.42651746,79.74514617,0.33167185,46.48278748,837.40247695,0.98352698,2.96536075,0.39963506,35.99845205,0.02994401,0.71051007,64.00154795,0.01503365,0.5020585,8.51992274,1392.42038756,0.63838414,0.06802684,11.11770244,0.00143938,0.00225472,"1,1,1-trichloro-2-propanol","LIQEX_1,1,1-trichloro-2-propanol_tc40.0_W1100.0.tab",C(Cl)(Cl)(Cl)[C@@H](O)C,1.40353809,440.5377831772735,1,False,0.10393195337639159,0.8960680466119153,0.38158084873141984,0.61841915126858,0.3690195980231461,0.009862034634749014,0.27764889535502824
0.25054804,4.51370419,0.03114706,50.6587569,912.63391894,0.97895402,31.43017386,0.03132672,2.82185776,0.0038944,1.07881842,97.17814224,0.0208476,5.35264814,7.76215985,1563.32261922,0.96495853,0.01026569,2.06754078,0.00019838,0.00020558,"1,1,1-trichloro-3,3,3-trifluoropropane","LIQEX_1,1,1-trichloro-3,3,3-trifluoropropane_tc40.0_W1100.0.tab",ClC(CC(F)(F)F)(Cl)Cl,1.56539016,377.0744800968918,1,False,0.005758646095448326,0.9942413539046268,0.029858020298343644,0.9701419797016563,0.43054984223165493,0.0018340262694674077,0.02409937420289532
0.18961306,3.41594072,0.02179171,50.71969188,913.73168241,0.97871322,44.91218379,0.02446758,2.20399832,0.00281199,1.08567756,97.79600168,0.02094979,7.45049807,8.48707697,1403.95036034,0.9753963,0.0174638,2.88889966,0.00033699,0.00034549,"1,1,1-trichloro-3-fluoropropane","LIQEX_1,1,1-trichloro-3-fluoropropane_tc40.0_W1100.0.tab",ClC(CCF)(Cl)Cl,1.40683926,398.6333207232807,1,False,0.004326119114365669,0.9956738808856908,0.023307761766340588,0.9766922382336594,0.3731707552899643,0.0025626183330414777,0.01898164265197492
0.25057252,4.51414519,0.02789828,50.65873242,912.63347794,0.97887413,35.08720599,0.03164219,2.85027475,0.00352298,1.07850295,97.14972525,0.02083982,5.91589006,8.69943208,1404.22066425,0.96857873,0.01480409,2.38960575,0.00028606,0.00029534,"1,1,1-trichloroacetone","LIQEX_1,1,1-trichloroacetone_tc40.0_W1100.0.tab",ClC(Cl)(Cl)C(=O)C,1.40661027,408.9890877562369,1,False,0.005759221578615622,0.9942407784214596,0.030159284014895985,0.969840715985104,0.3732680733029081,0.0021197162240183596,0.024400062436280363
0.10420831,1.87734639,0.01030045,50.80509664,915.27027673,0.97843402,94.98963422,0.00986126,0.88828587,0.00097473,1.10028387,99.11171413,0.02118991,21.7394348,10.00280271,1334.42390601,0.98872482,0.01952741,2.60505399,0.00037607,0.00038036,"1,1,1-trichloroethane","LIQEX_1,1,1-trichloroethane_tc40.0_W1100.0.tab",ClC(Cl)(Cl)C,1.33702896,365.42096705067314,1,False,0.002318329685313347,0.9976816703016674,0.009359190063243924,0.990640809936756,0.3481390183002015,0.002310831072347511,0.007040860377930577
0.05598058,1.00850837,0.01444513,50.85332436,916.13911475,0.978754,67.75595495,0.00627163,0.56493811,0.00161832,1.1038735,99.43506189,0.02124582,13.13633983,3.81314244,779.62838529,0.98393655,9.267e-06,0.00189471,1.7836e-07,1.8127e-07,"1,1,1-triethyl-3,3,3-trimethyl-disiloxane","LIQEX_1,1,1-triethyl-3,3,3-trimethyl-disiloxane_tc40.0_W1100.0.tab",CC[Si](CC)(CC)O[Si](C)(C)C,0.77963028,384.4344624111535,1,True,0.0011845390830077026,0.9988154609039582,0.0059312074402964165,0.9940687925597035,0.1483949684764319,1.6806658562704359e-06,0.004746668357288714
0.03077424,0.55440788,0.00539815,50.8785307,916.59321525,0.978664,181.29726483,0.00196021,0.17657202,0.00034384,1.10818493,99.82342798,0.02131627,61.99601642,5.66814895,953.38636403,0.994258,0.0010253,0.17245597,1.9722e-05,1.9836e-05,"1,1,1-trifluoro-2,2,3,3-tetramethylbutane","LIQEX_1,1,1-trifluoro-2,2,3,3-tetramethylbutane_tc40.0_W1100.0.tab",CC(C)(C)C(C)(C)C(F)(F)F,0.95355882,363.4235322987038,1,False,0.0005919604248311323,0.9994080395751765,0.001813930710554828,0.9981860692894452,0.21095337254876115,0.00015297820876369414,0.0012219702857236957
0.03384736,0.60977121,0.00540369,50.87545758,916.53785192,0.97865617,181.11010434,0.00223704,0.20150877,0.00035714,1.1079081,99.79849123,0.02131207,59.67603394,6.22766487,960.14388432,0.99423917,0.00165129,0.25458568,3.1765e-05,3.1949e-05,"1,1,1-trifluoro-2,2,3-trimethylbutane","LIQEX_1,1,1-trifluoro-2,2,3-trimethylbutane_tc40.0_W1100.0.tab",CC(C)C(C)(C)C(F)(F)F,0.96039847,348.4921894075673,1,False,0.0006642068295940664,0.9993357931704147,0.002078298540635934,0.997921701459364,0.21338629498429051,0.00022583193488356015,0.0014140917110418679
0.0268841,0.4843257,0.00460583,50.88242084,916.66329742,0.97865997,212.48488273,0.00106899,0.09629294,0.00018314,1.10907615,99.90370706,0.0213317,116.47998349,5.80902218,1441.16056898,0.99521103,0.00043331,0.10750102,8.3343e-06,8.3744e-06,"1,1,1-trifluoro-2,2-bis(trifluoromethyl)butane","LIQEX_1,1,1-trifluoro-2,2-bis(trifluoromethyl)butane_tc40.0_W1100.0.tab",CCC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,1.44126807,321.1878038346658,1,False,0.0005005066495082102,0.9994994933374489,0.0009628492271815928,0.9990371507728184,0.3865676150174821,9.53594720430897e-05,0.00046234257767338257
0.0210661,0.37951262,0.00396311,50.88823884,916.7681105,0.97866301,246.94460063,0.00079406,0.07152796,0.00014939,1.10935107,99.92847204,0.02133461,142.8186856,5.29368692,1387.56384193,0.9958875,0.00012356,0.03238807,2.3763e-06,2.3861e-06,"1,1,1-trifluoro-2,2-bis(trifluoromethyl)pentane","LIQEX_1,1,1-trifluoro-2,2-bis(trifluoromethyl)pentane_tc40.0_W1100.0.tab",CCCC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,1.38759623,346.6132517780769,1,False,0.0003637307691171683,0.9996362692178382,0.0007003024227823833,0.9992996975772176,0.36727108698428407,2.8730011311337532e-05,0.000336571653665215
0.07280245,1.31155972,0.00863105,50.83650249,915.83606341,0.97856142,113.37723083,0.00641195,0.57757734,0.00076016,1.10373319,99.42242266,0.02124597,27.9496661,8.35573595,1395.05521506,0.99060879,0.01000621,1.67061494,0.00019261,0.00019444,"1,1,1-trifluoro-2,2-dichloropropane","LIQEX_1,1,1-trifluoro-2,2-dichloropropane_tc40.0_W1100.0.tab",FC(C(C)(Cl)Cl)(F)F,1.39672583,330.25204846699523,1,False,0.0015800060915141198,0.9984199939085064,0.006065202680614262,0.9939347973193856,0.36996821980501265,0.0014819304634885754,0.004485196589100142
0.39360489,7.09091968,0.05134678,50.51570005,910.05670344,0.9793724,19.07520103,0.06973955,6.28202071,0.0090977,1.04040559,93.71797929,0.02017085,2.21721071,7.20227552,1138.82015128,0.93955552,0.02355933,3.72518872,0.00045676,0.00048615,"1,1,1-trifluoro-2,2-dimethoxy-propane","LIQEX_1,1,1-trifluoro-2,2-dimethoxy-propane_tc40.0_W1100.0.tab",CC(C(F)(F)F)(OC)OC,1.14254534,381.0794329980165,1,False,0.009121784719007335,0.9908782152680622,0.06654105921955586,0.9334589407804441,0.277715439393507,0.0033044543158335785,0.057419274500548526
